"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/06/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/07/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/08/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/09/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/10/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/11/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/12/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/13/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/14/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/15/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/16/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/17/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/18/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/19/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/20/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/21/2016","AQS","110010023","1","0.8","ppm","9","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/22/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/23/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/24/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/25/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/26/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/27/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/28/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/29/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/30/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"07/31/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/01/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/02/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/03/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/04/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/05/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/06/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/07/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/08/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/09/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/10/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/11/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/12/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/13/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/14/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/15/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/16/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/17/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/18/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/19/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/20/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/21/2016","AQS","110010023","1","0.3","ppm","3","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/22/2016","AQS","110010023","1","0.2","ppm","2","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/23/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/24/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/25/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/26/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/27/2016","AQS","110010023","1","0.8","ppm","9","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/28/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/29/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/30/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"08/31/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/01/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/02/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/03/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/04/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/05/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/06/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/07/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/08/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/09/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/10/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/11/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/12/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/13/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/14/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/15/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/16/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/17/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/18/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/19/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/20/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/21/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/22/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/23/2016","AQS","110010023","1","0.8","ppm","9","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/24/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/25/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/26/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/27/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/28/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/29/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"09/30/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/01/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/02/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/03/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/04/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/05/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/06/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/07/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/08/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/09/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/10/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/11/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/12/2016","AQS","110010023","1","0.9","ppm","10","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/13/2016","AQS","110010023","1","0.8","ppm","9","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/14/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/15/2016","AQS","110010023","1","1","ppm","11","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/16/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/17/2016","AQS","110010023","1","1","ppm","11","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/18/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/19/2016","AQS","110010023","1","1.1","ppm","13","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/20/2016","AQS","110010023","1","1.1","ppm","13","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/21/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/22/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/23/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/24/2016","AQS","110010023","1","0.8","ppm","9","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/25/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/26/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/27/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/28/2016","AQS","110010023","1","0.7","ppm","8","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/29/2016","AQS","110010023","1","0.8","ppm","9","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/30/2016","AQS","110010023","1","0.5","ppm","6","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"10/31/2016","AQS","110010023","1","0.4","ppm","5","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
"11/01/2016","AQS","110010023","1","0.6","ppm","7","Verizon","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9038890009223","-77.046389"
