"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/24/2016","AQS","110010043","1","0.059","ppm","64","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/25/2016","AQS","110010043","1","0.065","ppm","84","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/26/2016","AQS","110010043","1","0.065","ppm","84","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/27/2016","AQS","110010043","1","0.073","ppm","108","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/28/2016","AQS","110010043","1","0.054","ppm","50","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/29/2016","AQS","110010043","1","0.061","ppm","71","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/30/2016","AQS","110010043","1","0.054","ppm","50","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/31/2016","AQS","110010043","1","0.049","ppm","45","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/01/2016","AQS","110010043","1","0.054","ppm","50","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/02/2016","AQS","110010043","1","0.059","ppm","64","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/03/2016","AQS","110010043","1","0.039","ppm","36","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/04/2016","AQS","110010043","1","0.039","ppm","36","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/05/2016","AQS","110010043","1","0.032","ppm","30","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/06/2016","AQS","110010043","1","0.049","ppm","45","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/07/2016","AQS","110010043","1","0.04","ppm","37","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/08/2016","AQS","110010043","1","0.042","ppm","39","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/09/2016","AQS","110010043","1","0.036","ppm","33","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/10/2016","AQS","110010043","1","0.031","ppm","29","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/11/2016","AQS","110010043","1","0.036","ppm","33","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/12/2016","AQS","110010043","1","0.043","ppm","40","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/13/2016","AQS","110010043","1","0.046","ppm","43","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/14/2016","AQS","110010043","1","0.035","ppm","32","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/15/2016","AQS","110010043","1","0.059","ppm","64","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/16/2016","AQS","110010043","1","0.052","ppm","48","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/17/2016","AQS","110010043","1","0.044","ppm","41","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/18/2016","AQS","110010043","1","0.049","ppm","45","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/19/2016","AQS","110010043","1","0.056","ppm","54","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/20/2016","AQS","110010043","1","0.063","ppm","77","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/21/2016","AQS","110010043","1","0.035","ppm","32","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/22/2016","AQS","110010043","1","0.037","ppm","34","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/23/2016","AQS","110010043","1","0.049","ppm","45","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/24/2016","AQS","110010043","1","0.048","ppm","44","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/25/2016","AQS","110010043","1","0.053","ppm","49","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/26/2016","AQS","110010043","1","0.054","ppm","50","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/27/2016","AQS","110010043","1","0.054","ppm","50","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/28/2016","AQS","110010043","1","0.045","ppm","42","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/29/2016","AQS","110010043","1","0.059","ppm","64","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/30/2016","AQS","110010043","1","0.06","ppm","67","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/31/2016","AQS","110010043","1","0.061","ppm","71","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/01/2016","AQS","110010043","1","0.044","ppm","41","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/02/2016","AQS","110010043","1","0.034","ppm","31","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/03/2016","AQS","110010043","1","0.04","ppm","37","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/04/2016","AQS","110010043","1","0.042","ppm","39","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/05/2016","AQS","110010043","1","0.045","ppm","42","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/06/2016","AQS","110010043","1","0.056","ppm","54","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/07/2016","AQS","110010043","1","0.057","ppm","58","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/08/2016","AQS","110010043","1","0.06","ppm","67","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/09/2016","AQS","110010043","1","0.057","ppm","58","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/10/2016","AQS","110010043","1","0.051","ppm","47","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/11/2016","AQS","110010043","1","0.041","ppm","38","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/15/2016","AQS","110010043","1","0.034","ppm","31","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/16/2016","AQS","110010043","1","0.039","ppm","36","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/17/2016","AQS","110010043","1","0.04","ppm","37","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/19/2016","AQS","110010043","1","0.018","ppm","17","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/20/2016","AQS","110010043","1","0.031","ppm","29","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/21/2016","AQS","110010043","1","0.052","ppm","48","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/22/2016","AQS","110010043","1","0.06","ppm","67","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/23/2016","AQS","110010043","1","0.074","ppm","112","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/24/2016","AQS","110010043","1","0.023","ppm","21","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/25/2016","AQS","110010043","1","0.043","ppm","40","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/26/2016","AQS","110010043","1","0.029","ppm","27","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/27/2016","AQS","110010043","1","0.038","ppm","35","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/28/2016","AQS","110010043","1","0.027","ppm","25","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/29/2016","AQS","110010043","1","0.024","ppm","22","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/30/2016","AQS","110010043","1","0.024","ppm","22","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/01/2016","AQS","110010043","1","0.014","ppm","13","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/02/2016","AQS","110010043","1","0.037","ppm","34","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/03/2016","AQS","110010043","1","0.045","ppm","42","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/04/2016","AQS","110010043","1","0.037","ppm","34","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/05/2016","AQS","110010043","1","0.032","ppm","30","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/06/2016","AQS","110010043","1","0.021","ppm","19","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/07/2016","AQS","110010043","1","0.028","ppm","26","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/08/2016","AQS","110010043","1","0.024","ppm","22","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/09/2016","AQS","110010043","1","0.027","ppm","25","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/10/2016","AQS","110010043","1","0.033","ppm","31","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/11/2016","AQS","110010043","1","0.031","ppm","29","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/12/2016","AQS","110010043","1","0.032","ppm","30","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/13/2016","AQS","110010043","1","0.031","ppm","29","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/14/2016","AQS","110010043","1","0.028","ppm","26","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/15/2016","AQS","110010043","1","0.038","ppm","35","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/16/2016","AQS","110010043","1","0.037","ppm","34","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/17/2016","AQS","110010043","1","0.04","ppm","37","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/18/2016","AQS","110010043","1","0.038","ppm","35","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/19/2016","AQS","110010043","1","0.045","ppm","42","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/20/2016","AQS","110010043","1","0.042","ppm","39","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/21/2016","AQS","110010043","1","0.031","ppm","29","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/22/2016","AQS","110010043","1","0.027","ppm","25","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/24/2016","AQS","110010043","1","0.039","ppm","36","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/25/2016","AQS","110010043","1","0.034","ppm","31","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/26/2016","AQS","110010043","1","0.02","ppm","19","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/27/2016","AQS","110010043","1","0.024","ppm","22","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/28/2016","AQS","110010043","1","0.035","ppm","32","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/29/2016","AQS","110010043","1","0.035","ppm","32","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/30/2016","AQS","110010043","1","0.039","ppm","36","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/31/2016","AQS","110010043","1","0.029","ppm","27","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/01/2016","AQS","110010043","1","0.022","ppm","20","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/02/2016","AQS","110010043","1","0.014","ppm","13","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/03/2016","AQS","110010043","1","0.038","ppm","35","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/04/2016","AQS","110010043","1","0.03","ppm","28","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/05/2016","AQS","110010043","1","0.034","ppm","31","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/06/2016","AQS","110010043","1","0.038","ppm","35","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/07/2016","AQS","110010043","1","0.026","ppm","24","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/08/2016","AQS","110010043","1","0.021","ppm","19","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/09/2016","AQS","110010043","1","0.027","ppm","25","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/10/2016","AQS","110010043","1","0.032","ppm","30","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/11/2016","AQS","110010043","1","0.032","ppm","30","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/12/2016","AQS","110010043","1","0.034","ppm","31","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/13/2016","AQS","110010043","1","0.035","ppm","32","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/14/2016","AQS","110010043","1","0.012","ppm","11","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/16/2016","AQS","110010043","1","0.024","ppm","22","MCMILLAN  NCore-PAMS","13","76.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/17/2016","AQS","110010043","1","0.03","ppm","28","MCMILLAN  NCore-PAMS","17","100.0000","44201","Ozone","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
